Relative Unix Time, Median-Relative Request Count over 10 seconds
329780, 1.03133
329790, 1.06466
329800, 1.02782
329810, 1.0369
329820, 1.06193
329830, 1.01668
329840, 1.0267
329850, 1.02138
329860, 0.99521
329870, 0.96844
329880, 1.02155
329890, 0.97546
329900, 0.96766
329910, 0.93129
329920, 0.95388
329930, 0.98042
329940, 1.04278
329950, 0.96584
329960, 0.98592
329970, 1.01908
329980, 0.9616
329990, 0.96772
330000, 0.99946
330010, 0.9167
330020, 1.0286
330030, 1.04525
330040, 0.97734
330050, 0.98523
330060, 1.05906
330070, 0.98406
330080, 0.96728
330090, 1.04233
330100, 0.99423
330110, 0.98188
330120, 1.04874
330130, 0.99574
330140, 0.98688
330150, 1.04187
330160, 0.82982
330170, 1.13315
330180, 0.98369
330190, 0.99021
330200, 1.03679
330210, 0.97525
330220, 0.97506
330230, 1.035
330240, 0.98155
330250, 0.95166
330260, 1.03803
330270, 0.95072
330280, 0.92596
330290, 1.02323
330300, 0.90469
330310, 0.82758
330320, 1.05494
330330, 1.02409
330340, 0.999
330350, 1.07427
330360, 1.07623
330370, 1.09313
330380, 1.19736
330390, 1.14359
330400, 1.10258
330410, 1.12577
330420, 1.06088
330430, 0.99965
330440, 1.02475
330450, 1.00623
330460, 0.9766
330470, 1.03636
330480, 1.02692
330490, 1.01026
330500, 1.01994
330510, 1.00489
330520, 0.95256
330530, 1.01344
330540, 1.00971
330550, 0.95271
330560, 1.00211
330570, 0.99444
330580, 0.95925
330590, 1.01219
330600, 1.02599
330610, 0.9736
330620, 0.9985
330630, 1.02789
330640, 0.98608
330650, 1.0031
330660, 1.02759
330670, 0.96925
330680, 0.99194
330690, 1.03236
330700, 1.00931
330710, 1.01203
330720, 1.03208
330730, 0.9724
330740, 0.99097
330750, 1.02555
330760, 0.98441
330770, 0.94707
330780, 1.02635
330790, 0.96585
330800, 0.97859
330810, 1.04614
330820, 0.98829
330830, 0.95861
330840, 1.02833
330850, 0.96541
330860, 0.94919
330870, 1.0148
330880, 0.98524
330890, 0.98238
330900, 1.0144
330910, 0.98374
330920, 1.00984
330930, 1.00769
330940, 0.99784
330950, 0.97343
330960, 1.00898
330970, 0.97931
330980, 0.98317
330990, 1.0148
331000, 1.00312
331010, 0.98188
331020, 1.02226
331030, 1.0161
331040, 0.98336
331050, 1.00367
331060, 0.98254
331070, 0.97879
331080, 0.99025
331090, 0.98374
331100, 0.92957
331110, 0.99607
331120, 0.99323
331130, 1.00262
331140, 0.99018
331150, 0.98651
331160, 0.96254
331170, 0.98826
331180, 0.98141
331190, 0.97353
331200, 0.98541
331210, 0.98783
331220, 1.01077
331230, 1.03625
331240, 1.05108
331250, 0.99075
331260, 1.00543
331270, 1.03125
331280, 0.99507
331290, 1.01063
331300, 1.01764
331310, 1.00498
331320, 1.00322
331330, 1.01876
331340, 1.01215
331350, 1.03404
331360, 1.00327
331370, 1.03921
331380, 1.0416
331390, 1.04372
331400, 1.11717
331410, 1.15429
331420, 1.1263
331430, 1.10987
331440, 1.06244
331450, 1.06744
331460, 1.02036
331470, 0.97812
331480, 0.96925
331490, 0.98125
331500, 0.95426
331510, 0.96474
331520, 0.99116
331530, 0.99541
331540, 1.00284
331550, 0.99376
331560, 1.01709
331570, 1.00389
331580, 0.99577
331590, 0.97433
331600, 0.9843
331610, 1.00029
331620, 1.00067
331630, 0.99919
331640, 0.97903
331650, 0.98704
331660, 1.02376
331670, 1.02061
331680, 1.00674
331690, 0.991
331700, 0.99435
331710, 1.00026
331720, 0.99427
331730, 1.0002
331740, 1.00142
331750, 0.98429
331760, 0.98978
331770, 1.01643
331780, 1.00677
331790, 0.99562
331800, 0.97079
331810, 0.98158
331820, 1.00495
331830, 1.01637
331840, 0.99755
331850, 0.99814
331860, 1.00995
331870, 1.00169
331880, 1.03317
331890, 1.01021
331900, 1.00062
331910, 0.98653
331920, 1.0184
331930, 0.98547
331940, 0.97666
331950, 1.01677
331960, 0.98848
331970, 0.99172
331980, 1.01447
331990, 1.01793
332000, 0.99098
332010, 0.99759
332020, 0.98079
332030, 0.97964
332040, 1.00129
332050, 0.9738
332060, 0.98112
332070, 0.98273
332080, 0.97968
332090, 1.00528
332100, 1.0064
332110, 0.9917
332120, 0.98379
332130, 1.00544
332140, 0.97898
332150, 0.97911
332160, 0.97864
332170, 0.97214
332180, 0.97137
332190, 0.99373
332200, 1.03254
332210, 0.97587
332220, 0.98672
332230, 0.95941
332240, 0.96471
332250, 1.00057
332260, 0.97946
332270, 0.97344
332280, 0.97282
332290, 0.96436
332300, 0.97208
332310, 1.00668
332320, 0.95836
332330, 0.96018
332340, 0.97366
332350, 0.96091
332360, 0.98185
332370, 1.03144
332380, 1.03884
332390, 1.06472
332400, 1.1138
332410, 1.14211
332420, 1.10841
332430, 1.10005
332440, 1.04235
332450, 1.01532
332460, 0.98577
332470, 0.96785
332480, 0.97884
332490, 1.00196
332500, 0.97533
332510, 0.9805
332520, 1.02667
332530, 1.00234
332540, 0.99001
332550, 0.99398
332560, 0.9783
332570, 0.97778
332580, 0.97986
332590, 0.97116
332600, 0.97141
332610, 0.97893
332620, 0.95851
332630, 0.94723
332640, 1.00265
332650, 0.96979
332660, 0.97499
332670, 0.98502
332680, 0.96403
332690, 0.96701
332700, 0.96982
332710, 0.96281
332720, 0.99088
332730, 1.02489
332740, 1.01184
332750, 0.97562
332760, 0.99943
332770, 0.99022
332780, 0.98808
332790, 0.99699
332800, 0.99502
332810, 1.00205
332820, 1.01053
332830, 0.97669
332840, 0.99606
332850, 1.02078
332860, 0.97115
332870, 0.88905
332880, 0.90532
332890, 0.91057
332900, 0.81248
332910, 0.94744
332920, 0.89946
332930, 0.88785
332940, 0.92837
332950, 0.92968
332960, 0.89498
332970, 0.91962
332980, 0.90012
332990, 0.89899
333000, 0.87688
333010, 0.84385
333020, 0.94613
333030, 0.9406
333040, 0.92566
333050, 0.98093
333060, 0.99501
333070, 0.93185
333080, 0.91625
333090, 0.92655
333100, 0.9198
333110, 0.90286
333120, 0.91696
333130, 0.9007
333140, 0.90172
333150, 0.91284
333160, 0.94361
333170, 0.93631
333180, 0.92319
333190, 0.90764
333200, 0.90728
333210, 0.90709
333220, 0.92171
333230, 0.91592
333240, 0.92773
333250, 0.97599
333260, 0.97353
333270, 0.95234
333280, 0.92168
333290, 0.91192
333300, 0.83795
333310, 0.77415
333320, 0.98662
333330, 0.90648
333340, 0.92163
333350, 0.94292
333360, 0.91841
333370, 1.00283
333380, 1.02365
333390, 1.05244
333400, 1.04903
333410, 1.07788
333420, 1.09838
333430, 1.12084
333440, 1.05848
333450, 1.01149
333460, 0.9721
333470, 0.96296
333480, 0.95531
333490, 0.92868
333500, 0.8941
333510, 0.91658
333520, 0.87682
333530, 0.88328
333540, 0.94081
333550, 0.9275
333560, 0.91855
333570, 0.93373
333580, 0.92962
333590, 0.95739
333600, 0.88309
333610, 0.85558
333620, 0.98524
333630, 0.95461
333640, 0.97329
333650, 0.99212
333660, 0.94789
333670, 0.92885
333680, 0.92321
333690, 0.95812
333700, 0.94886
333710, 0.93441
333720, 0.94109
333730, 0.92917
333740, 0.92773
333750, 0.93881
333760, 0.92513
333770, 0.93689
333780, 0.91591
333790, 0.90021
333800, 0.9406
333810, 0.94252
333820, 0.90192
333830, 0.93924
333840, 0.98297
333850, 0.92916
333860, 0.9256
333870, 0.9216
333880, 0.89751
333890, 0.90866
333900, 0.8499
333910, 0.78318
333920, 0.98123
333930, 0.92369
333940, 0.92284
333950, 0.91632
333960, 0.92362
333970, 0.9123
333980, 0.91768
333990, 0.922
334000, 0.90694
334010, 0.92543
334020, 1.00817
334030, 0.962
334040, 0.96487
334050, 0.94797
334060, 0.952
334070, 0.97282
334080, 0.98341
334090, 0.96823
334100, 0.9545
334110, 0.97416
334120, 0.99002
334130, 0.98019
334140, 0.96904
334150, 0.96359
334160, 0.97674
334170, 0.97112
334180, 0.96257
334190, 0.96454
334200, 0.96323
334210, 0.95117
334220, 0.97498
334230, 1.02454
334240, 1.00173
334250, 0.98478
334260, 0.98493
334270, 0.95166
334280, 0.97906
334290, 0.96765
334300, 0.96014
334310, 0.96944
334320, 0.97581
334330, 0.97828
334340, 1.00507
334350, 0.99689
334360, 0.99049
334370, 0.9785
334380, 0.97829
334390, 0.976
334400, 0.96892
334410, 0.98186
334420, 0.98385
334430, 0.98289
334440, 0.9841
334450, 1.0088
334460, 0.97839
334470, 0.97953
334480, 0.98125
334490, 0.9739
334500, 0.97548
334510, 0.95061
334520, 0.98101
334530, 0.97931
334540, 0.97382
334550, 1.00654
334560, 1.00767
334570, 0.96031
334580, 0.96161
334590, 0.97689
334600, 0.94654
334610, 0.96833
334620, 0.99053
334630, 0.98467
334640, 0.976
334650, 0.97882
334660, 0.98805
334670, 1.00325
334680, 0.98022
334690, 0.97742
334700, 0.97996
334710, 0.93655
334720, 0.97627
334730, 0.97247
334740, 0.96457
334750, 0.9503
334760, 0.97833
334770, 0.98413
334780, 0.97121
334790, 0.96715
334800, 0.95533
334810, 0.90951
334820, 1.01742
334830, 1.0105
334840, 0.99197
334850, 1.00185
334860, 1.00257
334870, 0.96395
334880, 1.04561
334890, 1.02216
334900, 0.9836
334910, 1.00622
334920, 0.99656
334930, 0.99028
334940, 1.00617
334950, 0.99668
334960, 0.97697
334970, 1.00216
334980, 0.97908
334990, 0.99565
335000, 0.98883
335010, 0.96911
335020, 0.95228
335030, 0.99488
335040, 0.97625
335050, 0.94972
335060, 0.97266
335070, 0.97352
335080, 0.91436
335090, 0.95509
335100, 0.99964
335110, 0.95298
335120, 0.99435
335130, 1.01598
335140, 1.01623
335150, 1.04044
335160, 1.06584
335170, 1.07199
335180, 1.05187
335190, 1.03832
335200, 1.03508
335210, 1.03642
335220, 0.98444
335230, 0.95809
335240, 0.98114
335250, 0.9022
335260, 1.00101
335270, 1.03074
335280, 1.06953
335290, 1.0655
335300, 1.07904
335310, 1.13619
335320, 1.15585
335330, 1.11144
335340, 1.11391
335350, 1.19264
335360, 1.12788
335370, 1.11022
335380, 1.08841
335390, 1.04329
335400, 1.01643
335410, 0.98234
335420, 1.01722
335430, 0.99194
335440, 0.96379
335450, 0.96918
335460, 0.98643
335470, 0.97001
335480, 0.98836
335490, 0.98035
335500, 0.96823
335510, 0.98911
335520, 0.99599
335530, 1.00811
335540, 0.99746
335550, 0.98904
335560, 0.96681
335570, 0.9911
335580, 0.97428
335590, 0.96846
335600, 0.95157
335610, 0.91009
335620, 0.88935
335630, 0.93358
335640, 0.93246
335650, 0.89034
335660, 0.90261
335670, 0.90244
335680, 0.89511
335690, 0.91646
335700, 0.89489
335710, 0.83546
335720, 0.94927
335730, 0.91051
335740, 0.91073
335750, 0.96019
335760, 0.95808
335770, 0.93968
335780, 0.92059
335790, 0.92538
335800, 0.89957
335810, 0.92549
335820, 0.90745
335830, 0.89271
335840, 0.90486
335850, 0.95544
335860, 0.88987
335870, 0.92556
335880, 0.9189
335890, 0.90792
335900, 0.90734
335910, 0.90937
335920, 0.88509
335930, 0.91706
335940, 0.93767
335950, 0.97286
335960, 0.98217
335970, 0.91313
335980, 0.90131
335990, 0.91203
336000, 0.91584
336010, 0.84739
336020, 0.95148
336030, 0.93882
336040, 0.91813
336050, 0.90619
336060, 0.9192
336070, 0.92817
336080, 0.95003
336090, 0.93211
336100, 0.92
336110, 0.92829
336120, 0.93989
336130, 0.92515
336140, 0.93408
336150, 0.93611
336160, 0.97669
336170, 0.96607
336180, 0.95752
336190, 0.87778
336200, 0.89655
336210, 0.9253
336220, 0.89688
336230, 0.90943
336240, 0.91572
336250, 0.89024
336260, 0.90774
336270, 0.92676
336280, 0.94409
336290, 0.92303
336300, 0.90421
336310, 0.86528
336320, 0.96013
336330, 0.94154
336340, 0.92321
336350, 0.98605
336360, 0.97004
336370, 0.90995
336380, 0.96039
336390, 0.973
336400, 0.91336
336410, 0.93659
336420, 0.92563
336430, 0.90915
336440, 0.91302
336450, 0.92021
336460, 0.91944
336470, 0.94952
336480, 0.93642
336490, 0.94946
336500, 0.94819
336510, 0.92844
336520, 0.9151
336530, 0.95807
336540, 0.97368
336550, 0.90116
336560, 0.91819
336570, 0.92021
336580, 0.88565
336590, 0.92272
336600, 0.94394
336610, 0.87271
336620, 0.95413
336630, 0.95695
336640, 0.93137
336650, 0.93957
336660, 0.93776
336670, 0.91148
336680, 0.93593
336690, 0.97653
336700, 0.9881
336710, 1.03306
336720, 0.99538
336730, 0.97248
336740, 0.98409
336750, 1.00444
336760, 0.97881
336770, 1.00842
336780, 0.99423
336790, 0.98307
336800, 0.9821
336810, 1.0108
336820, 0.98058
336830, 0.97837
336840, 0.98992
336850, 0.96762
336860, 0.98285
336870, 0.98238
336880, 0.96134
336890, 0.97932
336900, 0.94335
336910, 0.88626
336920, 1.0617
336930, 1.00425
336940, 0.98509
336950, 1.00382
336960, 0.99223
336970, 0.99093
336980, 1.03316
336990, 1.02531
337000, 1.00622
337010, 1.06245
337020, 1.06606
337030, 1.0587
337040, 1.04135
337050, 1.04509
337060, 1.0075
337070, 0.99647
337080, 0.99586
337090, 0.97872
337100, 0.97601
337110, 0.98031
337120, 0.98331
337130, 1.02526
337140, 1.01486
337150, 0.97219
337160, 0.97006
337170, 0.99644
337180, 0.95816
337190, 0.97651
337200, 0.98005
337210, 0.96181
337220, 1.0127
337230, 1.01915
337240, 1.02745
337250, 1.00916
337260, 1.01531
337270, 0.98576
337280, 0.98791
337290, 0.99625
337300, 0.98853
337310, 0.99427
337320, 1.00026
337330, 0.99992
337340, 1.00522
337350, 1.0347
337360, 0.98658
337370, 0.99005
337380, 0.98712
337390, 0.97761
337400, 0.97464
337410, 0.95793
337420, 0.9588
337430, 0.97349
337440, 0.9766
337450, 0.98709
337460, 1.00145
337470, 0.97846
337480, 0.9644
337490, 0.98208
337500, 0.9711
337510, 0.97013
337520, 0.99348
337530, 1.00264
337540, 0.98063
337550, 0.99002
337560, 1.00101
337570, 0.99375
337580, 0.97936
337590, 0.98359
337600, 0.96276
337610, 0.98524
337620, 0.98684
337630, 0.97729
337640, 0.96746
337650, 0.97874
337660, 0.97504
337670, 1.02533
337680, 1.01354
337690, 0.97048
337700, 0.97451
337710, 0.9738
337720, 0.96033
337730, 0.9692
337740, 0.97295
337750, 0.96325
337760, 0.98185
337770, 0.9977
337780, 0.98529
337790, 0.95631
337800, 0.96429
337810, 0.96022
337820, 0.9779
337830, 0.97531
337840, 0.97302
337850, 0.9614
337860, 0.9943
337870, 0.97472
337880, 0.97054
337890, 1.01986
337900, 0.97442
337910, 0.96524
337920, 0.98483
337930, 0.97395
337940, 0.97946
337950, 0.9797
337960, 0.97195
337970, 0.95634
337980, 0.98595
337990, 0.97621
338000, 0.9911
338010, 0.98065
338020, 0.97119
338030, 0.98224
338040, 0.98759
338050, 0.95583
338060, 0.96846
338070, 0.98555
338080, 0.96544
338090, 0.99011
338100, 0.99843
338110, 0.97733
338120, 0.97914
338130, 1.00848
338140, 0.98596
338150, 0.97265
338160, 0.97006
338170, 0.97414
338180, 0.97039
338190, 0.9882
338200, 0.97883
338210, 1.02803
338220, 0.9832
338230, 0.97142
338240, 0.9691
338250, 0.98979
338260, 0.96573
338270, 0.99086
338280, 0.96938
338290, 0.95721
338300, 0.96789
338310, 1.0025
338320, 0.98174
338330, 0.97369
338340, 0.97692
338350, 0.96069
338360, 0.97353
338370, 0.97429
338380, 0.94853
338390, 0.97429
338400, 0.97055
338410, 0.97221
338420, 1.02289
338430, 1.0146
338440, 0.97955
338450, 1.00372
338460, 0.99303
338470, 0.98317
338480, 1.00399
338490, 1.00001
338500, 0.98558
338510, 1.00268
338520, 1.02021
338530, 1.02574
338540, 0.98859
338550, 1.00399
338560, 0.98731
338570, 0.98378
338580, 0.98691
338590, 0.95462
338600, 0.97882
338610, 0.9775
338620, 0.95154
338630, 1.00022
338640, 1.02473
338650, 0.96978
338660, 0.97897
338670, 0.99567
338680, 0.96794
338690, 0.97611
338700, 0.97867
338710, 0.95743
338720, 0.96645
338730, 0.99969
338740, 1.00874
338750, 0.99907
338760, 0.98812
338770, 0.9679
338780, 0.96578
338790, 0.99886
338800, 0.976
338810, 0.97885
338820, 1.00162
338830, 0.97722
338840, 0.99784
338850, 1.0344
338860, 0.98723
338870, 0.9628
338880, 0.97027
338890, 0.95486
338900, 0.96246
338910, 0.98565
338920, 0.96688
338930, 0.95981
338940, 0.98344
338950, 0.98199
338960, 0.98895
338970, 0.98252
338980, 0.96517
338990, 0.97479
339000, 0.97581
339010, 0.97204
339020, 0.97891
339030, 1.01149
339040, 0.97151
339050, 0.96231
339060, 1.03344
339070, 1.00089
339080, 0.98208
339090, 1.00539
339100, 0.97268
339110, 0.98255
339120, 0.99453
339130, 0.96775
339140, 0.96989
339150, 0.99816
339160, 0.9754
339170, 1.00722
339180, 0.98672
339190, 0.96476
339200, 0.96148
339210, 0.99143
339220, 0.96086
339230, 0.97262
339240, 0.98594
339250, 0.95726
339260, 0.94642
339270, 0.99117
339280, 0.98855
339290, 0.94811
339300, 0.96279
339310, 0.95511
339320, 0.96463
339330, 0.97516
339340, 0.9626
339350, 0.96091
339360, 0.97499
339370, 0.96263
339380, 0.99244
339390, 1.00093
339400, 0.96084
339410, 0.96669
339420, 0.9845
339430, 0.9578
339440, 0.95929
339450, 0.98436
339460, 0.96682
339470, 0.95781
339480, 0.98101
339490, 0.97087
339500, 0.95892
339510, 0.96409
339520, 0.94699
339530, 0.94991
339540, 0.97469
339550, 0.95059
339560, 0.94575
339570, 0.96784
339580, 0.94578
339590, 0.95745
339600, 0.98433
339610, 0.94522
339620, 0.96106
339630, 0.98559
339640, 0.94634
339650, 0.98971
339660, 0.98548
339670, 0.99089
339680, 1.01588
339690, 1.03079
339700, 1.04237
339710, 1.04753
339720, 1.0304
339730, 1.01422
339740, 0.98096
339750, 0.9831
339760, 0.97692
339770, 0.96176
339780, 0.97924
339790, 0.97001
339800, 0.94485
339810, 0.99717
339820, 0.99755
339830, 0.95643
339840, 0.95489
339850, 0.95759
339860, 0.96839
339870, 0.99684
339880, 1.0059
339890, 0.991
339900, 0.98599
339910, 0.99454
339920, 1.0194
339930, 0.98809
339940, 0.97215
339950, 0.96409
339960, 0.97757
339970, 0.96335
339980, 0.97319
339990, 0.97261
340000, 0.97305
340010, 0.97946
340020, 0.99337
340030, 1.00972
340040, 0.97385
340050, 0.97536
340060, 0.96124
340070, 0.97129
340080, 0.96869
340090, 0.95575
340100, 0.9683
340110, 0.96447
340120, 0.94656
340130, 0.99767
340140, 0.99691
340150, 0.94506
340160, 0.94965
340170, 0.96353
340180, 0.94373
340190, 0.95982
340200, 0.96682
340210, 0.95051
340220, 0.97324
340230, 0.98446
340240, 0.98681
340250, 0.98034
340260, 0.96247
340270, 0.9609
340280, 0.96378
340290, 0.96682
340300, 0.95019
340310, 0.9669
340320, 0.97002
340330, 0.95958
340340, 0.96572
340350, 1.00501
340360, 0.96202
340370, 0.954
340380, 0.97117
340390, 0.9496
340400, 0.94825
340410, 0.96077
340420, 0.94044
340430, 0.95335
340440, 0.96324
340450, 0.96638
340460, 0.97967
340470, 0.95363
340480, 0.93445
340490, 0.95352
340500, 0.94834
340510, 0.91501
340520, 0.98986
340530, 0.98561
340540, 0.96814
340550, 0.97966
340560, 1.00074
340570, 0.98154
340580, 0.9605
340590, 0.98527
340600, 0.95437
340610, 0.96513
340620, 0.98113
340630, 0.95593
340640, 0.96936
340650, 0.99135
340660, 0.96795
340670, 0.99842
340680, 0.99174
340690, 0.95744
340700, 0.95444
340710, 0.95731
340720, 0.943
340730, 0.96129
340740, 0.97511
340750, 0.94794
340760, 0.95239
340770, 0.99073
340780, 0.96864
340790, 0.97845
340800, 0.96441
340810, 0.94695
340820, 0.9972
340830, 1.00796
340840, 0.98066
340850, 0.98374
340860, 1.00187
340870, 0.97832
340880, 0.99007
340890, 1.03046
340900, 0.9865
340910, 0.98764
340920, 1.00323
340930, 0.9865
340940, 0.98249
340950, 0.9825
340960, 0.95445
340970, 0.95934
340980, 0.97451
340990, 0.94905
341000, 0.98577
341010, 0.96682
341020, 0.94503
341030, 0.96685
341040, 0.97783
341050, 0.95016
341060, 0.94935
341070, 0.9722
341080, 0.95497
341090, 0.9573
341100, 0.97618
341110, 0.96263
341120, 0.98443
341130, 0.98936
341140, 0.95552
341150, 0.96826
341160, 0.9898
341170, 0.96429
341180, 0.9686
341190, 0.9862
341200, 0.96897
341210, 0.99723
341220, 0.99266
341230, 0.96647
341240, 0.94697
341250, 0.96651
341260, 0.93518
341270, 0.91703
341280, 0.97112
341290, 0.94694
341300, 0.94901
341310, 0.97378
341320, 0.98284
341330, 0.96141
341340, 0.97894
341350, 0.94906
341360, 0.95657
341370, 0.95736
341380, 0.94406
341390, 0.94608
341400, 0.95664
341410, 0.93817
341420, 1.00315
341430, 1.00435
341440, 0.92042
341450, 0.93723
341460, 0.95447
341470, 0.96087
341480, 0.96028
341490, 0.9655
341500, 0.94143
341510, 0.9582
341520, 0.97375
341530, 0.97185
341540, 0.97124
341550, 0.97594
341560, 0.94762
341570, 0.96128
341580, 0.9617
341590, 0.94393
341600, 0.94515
341610, 0.95181
341620, 0.93081
341630, 0.96524
341640, 0.98509
341650, 0.93846
341660, 0.94182
341670, 0.95831
341680, 0.9168
341690, 0.94941
341700, 0.91863
341710, 0.89908
341720, 0.95852
341730, 0.97593
341740, 0.97219
341750, 0.97702
341760, 0.95
341770, 0.93003
341780, 0.94998
341790, 0.97948
341800, 0.94217
341810, 0.95326
341820, 0.97552
341830, 0.95635
341840, 0.95972
341850, 0.98958
341860, 0.97517
341870, 0.9633
341880, 0.96652
341890, 0.95218
341900, 0.95199
341910, 0.96146
341920, 0.93927
341930, 0.93991
341940, 0.96729
341950, 0.94305
341960, 0.95116
341970, 0.96458
341980, 0.92394
341990, 0.93867
342000, 0.95684
342010, 0.92886
342020, 0.97703
342030, 0.98002
342040, 0.96993
342050, 0.94562
342060, 0.98947
342070, 0.9941
342080, 0.95333
342090, 0.96701
342100, 0.95721
342110, 0.93982
342120, 0.9612
342130, 0.9371
342140, 0.95639
342150, 0.95971
342160, 0.95413
342170, 0.97558
342180, 0.97497
342190, 0.93052
342200, 0.93554
342210, 0.94229
342220, 0.93757
342230, 0.93439
342240, 0.93819
342250, 0.92681
342260, 0.93576
342270, 0.96147
342280, 0.97187
342290, 0.94836
342300, 0.93432
342310, 0.91258
342320, 0.95794
342330, 0.962
342340, 0.95272
342350, 0.953
342360, 0.95809
342370, 0.95698
342380, 0.96145
342390, 1.00133
342400, 0.93199
342410, 0.93176
342420, 0.94808
342430, 0.94867
342440, 0.95178
342450, 0.98179
342460, 0.96337
342470, 0.96633
342480, 0.96643
342490, 0.99091
342500, 0.97621
342510, 0.97527
342520, 0.94357
342530, 0.94793
342540, 0.97375
342550, 0.96559
342560, 0.9478
342570, 0.97424
342580, 0.94903
342590, 0.95503
342600, 0.97275
342610, 0.96727
342620, 0.954
342630, 0.96852
342640, 0.93903
342650, 0.94592
342660, 0.95257
342670, 0.95001
342680, 0.94225
342690, 0.96174
342700, 0.95951
342710, 0.97864
342720, 0.95897
342730, 0.91146
342740, 0.94456
342750, 0.96019
342760, 0.94606
342770, 0.96356
342780, 0.9589
342790, 0.94194
342800, 0.93862
342810, 0.96636
342820, 0.96085
342830, 0.95025
342840, 0.94379
342850, 0.93541
342860, 0.92903
342870, 0.95263
342880, 0.93036
342890, 0.95657
342900, 0.9479
342910, 0.93994
342920, 0.98692
342930, 1.00874
342940, 0.93372
342950, 0.9118
342960, 0.92845
342970, 0.95123
342980, 0.9531
342990, 0.97346
343000, 0.94768
343010, 0.94398
343020, 0.96327
343030, 0.968
343040, 0.95808
343050, 0.98674
343060, 0.96701
343070, 0.95808
343080, 0.97517
343090, 0.94368
343100, 0.94894
343110, 0.96552
343120, 0.94291
343130, 0.95659
343140, 0.99646
343150, 0.93639
343160, 0.94463
343170, 0.95827
343180, 0.93719
343190, 0.94495
343200, 0.95158
343210, 0.93574
343220, 0.96183
343230, 0.9898
343240, 0.9914
343250, 0.99387
343260, 0.9612
343270, 0.9648
343280, 0.95555
343290, 0.98787
343300, 0.95001
343310, 0.9651
343320, 0.9739
343330, 0.95196
343340, 0.945
343350, 1.0057
343360, 0.95262
343370, 0.95252
343380, 0.94784
343390, 0.93637
343400, 0.93039
343410, 0.94272
343420, 0.93445
343430, 0.951
343440, 0.95772
343450, 0.95709
343460, 0.96761
343470, 0.96399
343480, 0.92132
343490, 0.95394
343500, 0.93388
343510, 0.93337
343520, 0.95557
343530, 0.97228
343540, 0.9474
343550, 0.9633
343560, 0.98574
343570, 0.9719
343580, 0.94811
343590, 0.97568
343600, 0.9401
343610, 0.96517
343620, 0.96662
343630, 0.95131
343640, 0.94739
343650, 0.9698
343660, 0.93461
343670, 0.97459
343680, 0.96275
343690, 0.92017
343700, 0.93328
343710, 0.94104
343720, 0.92168
343730, 0.93262
343740, 0.9416
343750, 0.91685
343760, 0.92355
343770, 0.97089
343780, 0.95208
343790, 0.93831
343800, 0.93365
343810, 0.91696
343820, 0.96636
343830, 0.95726
343840, 0.93584
343850, 0.93796
343860, 0.94771
343870, 0.9337
343880, 0.96341
343890, 0.96412
343900, 0.93001
343910, 0.93629
343920, 0.94917
343930, 0.94203
343940, 0.93844
343950, 0.96027
343960, 0.94027
343970, 0.93284
343980, 0.95574
343990, 0.94806
344000, 0.94421
344010, 0.93661
344020, 0.93123
344030, 0.93487
344040, 0.93963
344050, 0.92492
344060, 0.93046
344070, 0.95516
344080, 0.90692
344090, 0.94266
344100, 0.96519
344110, 0.95289
344120, 0.94061
344130, 0.96119
344140, 0.94755
344150, 0.93932
344160, 0.96355
344170, 0.95222
344180, 0.94247
344190, 0.97275
344200, 0.9533
344210, 0.97931
344220, 0.97695
344230, 0.94851
344240, 0.94284
344250, 0.97538
344260, 0.93144
344270, 0.94313
344280, 0.95868
344290, 0.92951
344300, 0.93564
344310, 0.9615
344320, 0.9543
344330, 0.9393
344340, 0.94271
344350, 0.92341
344360, 0.93771
344370, 0.95127
344380, 0.93335
344390, 0.94189
344400, 0.93459
344410, 0.92285
344420, 0.98343
344430, 0.99176
344440, 0.94903
344450, 0.96266
344460, 0.96294
344470, 0.95099
344480, 0.95475
344490, 0.97242
344500, 0.95132
344510, 0.96403
344520, 0.97678
344530, 0.98573
344540, 0.97073
344550, 0.96608
344560, 0.94426
344570, 0.94407
344580, 0.94604
344590, 0.93011
344600, 0.95127
344610, 0.94537
344620, 0.91858
344630, 0.95404
344640, 0.98348
344650, 0.9312
344660, 0.93174
344670, 0.95277
344680, 0.92025
344690, 0.9437
344700, 0.94186
344710, 0.914
344720, 0.93834
344730, 0.97111
344740, 0.95723
344750, 0.96664
344760, 0.94654
344770, 0.94306
344780, 0.94926
344790, 0.99102
344800, 0.94971
344810, 0.96568
344820, 0.96525
344830, 0.95764
344840, 0.94378
344850, 1.00071
344860, 0.9503
344870, 0.94439
344880, 0.97152
344890, 0.95752
344900, 0.9475
344910, 0.97153
344920, 0.93993
344930, 0.95467
344940, 0.95881
344950, 0.94221
344960, 0.9709
344970, 0.95578
344980, 0.92643
344990, 0.94187
345000, 0.94486
345010, 0.94446
345020, 0.94412
345030, 0.96547
345040, 0.95063
345050, 0.93594
345060, 0.99376
345070, 0.97501
345080, 0.9315
345090, 0.95428
345100, 0.94598
345110, 0.93525
345120, 0.96672
345130, 0.95009
345140, 0.92501
345150, 0.95274
345160, 0.94716
345170, 0.96608
345180, 0.95377
345190, 0.92469
345200, 0.92682
345210, 0.95358
345220, 0.92142
345230, 0.93027
345240, 0.94407
345250, 0.93333
345260, 0.90883
345270, 0.95454
345280, 0.95938
345290, 0.93179
345300, 0.93002
345310, 0.92767
345320, 0.92857
